memory_system,retriever,query_id,category,query,recall_at_1,recall_at_3,mrr,evidence_complete,stale_hit,scope_leakage,returned_count,gold,retrieved
mem9_style,sag,q028,mixed,结合我的偏好和游戏机制，我当前玩卡牌该出什么，以及黄牌有什么用？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""game_1.twisted_fate_build"", ""攻速AD""], [""knowledge.tf_yellow_card"", ""单体控制""]]","[{""memory_id"": ""mem9_style_0053"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：卡牌大师该怎么出装？"", ""score"": 0.419668}, {""memory_id"": ""mem9_style_0061"", ""slot"": null, ""value"": null, ""content"": ""我来把走位流卡牌。"", ""score"": 0.400164}, {""memory_id"": ""mem9_style_0052"", ""slot"": null, ""value"": null, ""content"": ""来把卡牌，来把马宁。"", ""score"": 0.385646}]"
mem9_style,sag,q030,noisy_alias,豆小包应该用哪种语言和凯文讲话？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""user.language"", ""中文""]]","[{""memory_id"": ""mem9_style_0064"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""如果我说救命，豆小饼应该立刻让队友保护我。"", ""score"": 0.434323}, {""memory_id"": ""mem9_style_0056"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""我不喜欢AI替我骂队友，默认别嘴臭。"", ""score"": 0.342648}, {""memory_id"": ""mem9_style_0011"", ""slot"": ""agent.nickname"", ""value"": ""豆小饼"", ""content"": ""我习惯叫这个AI豆小饼。"", ""score"": 0.337756}]"
mem9_style,sag,q031,noisy_alias,窦小丙回复我时别说太久，这对应什么偏好？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""user.reply_style"", ""简短""]]","[{""memory_id"": ""mem9_style_0068"", ""slot"": null, ""value"": null, ""content"": ""对啊，老鼠主E的，为什么不玩豆小包呢？"", ""score"": 0.431038}, {""memory_id"": ""mem9_style_0093"", ""slot"": null, ""value"": null, ""content"": ""喂，豆小包说句话。"", ""score"": 0.422155}, {""memory_id"": ""mem9_style_0054"", ""slot"": null, ""value"": null, ""content"": ""哎，他们把这个豆小包调的怎么像一个。"", ""score"": 0.372559}]"
mem9_style,sag,q032,noisy_alias,朱玉文和我配合的时候，是他冲还是我先冲？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""game_1.teammate_253.coordination"", ""朱一闻先开团""]]","[{""memory_id"": ""mem9_style_0111"", ""slot"": null, ""value"": null, ""content"": ""朱玉文已经十三个头"", ""score"": 0.524016}, {""memory_id"": ""mem9_style_0178"", ""slot"": null, ""value"": null, ""content"": ""这个具象的勇气是很有周宇文，那我说实话，在这个无底洞刷伤害刷的很少"", ""score"": 0.476845}, {""memory_id"": ""mem9_style_0046"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：朱一闻为什么不说话？"", ""score"": 0.351354}]"
mem9_style,sag,q034,abstention,我最喜欢的Apex英雄是谁？,0.0,0.0,0.0,0.0,0.0,0.0,2,[],"[{""memory_id"": ""mem9_style_0056"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""我不喜欢AI替我骂队友，默认别嘴臭。"", ""score"": 0.20336}, {""memory_id"": ""mem9_style_0069"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""我名字是Kaiwen，也可以叫我凯文。"", ""score"": 0.183793}]"
mem9_style,sag,q035,abstention,Alice在COD里通常用什么角色？,0.0,0.0,0.0,0.0,0.0,0.0,1,[],"[{""memory_id"": ""mem9_style_0069"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""我名字是Kaiwen，也可以叫我凯文。"", ""score"": 0.162402}]"
mem9_style,sag,q036,abstention,我对Dota 2的出装偏好是什么？,0.0,0.0,0.0,0.0,0.0,0.0,1,[],"[{""memory_id"": ""mem9_style_0069"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""我名字是Kaiwen，也可以叫我凯文。"", ""score"": 0.159344}]"
mem9_style,sag,q037,abstention,毕文最喜欢的食物是什么？,0.0,0.0,0.0,0.0,0.0,0.0,3,[],"[{""memory_id"": ""mem9_style_0049"", ""slot"": ""teammate_254.encouragement_style"", ""value"": ""简短加油"", ""content"": ""毕文不喜欢太肉麻的鼓励，简单说加油就行。"", ""score"": 0.457063}, {""memory_id"": ""mem9_style_0056"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""我不喜欢AI替我骂队友，默认别嘴臭。"", ""score"": 0.176622}, {""memory_id"": ""mem9_style_0069"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""我名字是Kaiwen，也可以叫我凯文。"", ""score"": 0.162948}]"
mem9_style,sag,q038,abstention,Charles在Valorant里打什么位置？,0.0,0.0,0.0,0.0,0.0,0.0,1,[],"[{""memory_id"": ""mem9_style_0069"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""我名字是Kaiwen，也可以叫我凯文。"", ""score"": 0.173153}]"
mem9_style,sag,q039,mixed,有人喊救命而且我们有锤石，该如何处理？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""user.rescue_protocol"", ""呼叫保护""], [""knowledge.thresh_lantern"", ""救援队友""]]","[{""memory_id"": ""mem9_style_0133"", ""slot"": null, ""value"": null, ""content"": ""没有锤石，锤石死了，锤石死了"", ""score"": 0.60983}, {""memory_id"": ""mem9_style_0167"", ""slot"": null, ""value"": null, ""content"": ""我们大朱哥"", ""score"": 0.278479}, {""memory_id"": ""mem9_style_0165"", ""slot"": null, ""value"": null, ""content"": ""哎，他有他有人格分裂，我操，不要啊，完了。"", ""score"": 0.272523}]"
