memory_system,retriever,query_id,category,query,recall_at_1,recall_at_3,mrr,evidence_complete,stale_hit,scope_leakage,returned_count,gold,retrieved
mem0_style,graph_rag,q011,scope,和Bill玩COD时我的定位是什么？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""game_2.teammate_250.role"", ""狙击手""]]","[{""memory_id"": ""mem0_style_0008"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""Kaiwen与Bill玩COD时偏好使用狙击手。"", ""score"": 0.622455}, {""memory_id"": ""mem0_style_0009"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""Kaiwen在COD使用狙击手时，Bill负责保护近距离区域。"", ""score"": 0.420886}]"
mem0_style,graph_rag,q012,alias,使命召唤里比尔应该怎样保护我？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_2.teammate_250.coordination"", ""Bill守近点""]]","[{""memory_id"": ""mem0_style_0009"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""Kaiwen在COD使用狙击手时，Bill负责保护近距离区域。"", ""score"": 0.272689}, {""memory_id"": ""mem0_style_0008"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""Kaiwen与Bill玩COD时偏好使用狙击手。"", ""score"": 0.21395}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.145342}]"
mem0_style,graph_rag,q013,scope,和Bill玩无畏契约时我打什么位置？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""game_3.teammate_250.role"", ""突破""]]","[{""memory_id"": ""mem0_style_0010"", ""slot"": ""game_3.teammate_250.role"", ""value"": ""突破"", ""content"": ""Kaiwen与Bill玩Valorant时偏好突破位。"", ""score"": 0.524078}]"
mem0_style,graph_rag,q014,scope,同样是Bill，但在Valorant里我还用狙吗？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""game_3.teammate_250.role"", ""突破""]]","[{""memory_id"": ""mem0_style_0010"", ""slot"": ""game_3.teammate_250.role"", ""value"": ""突破"", ""content"": ""Kaiwen与Bill玩Valorant时偏好突破位。"", ""score"": 0.638178}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.131445}]"
mem0_style,graph_rag,q015,alias,和爱丽丝玩无畏契约时我习惯什么定位？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""game_3.teammate_251.role"", ""控场""]]","[{""memory_id"": ""mem0_style_0011"", ""slot"": ""game_3.teammate_251.role"", ""value"": ""控场"", ""content"": ""Kaiwen与Alice玩Valorant时偏好控场位。"", ""score"": 0.263136}]"
mem0_style,graph_rag,q016,scope,Charles在大乱斗里应该站什么位置？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_252.coordination"", ""Charles前排""]]","[{""memory_id"": ""mem0_style_0012"", ""slot"": ""game_1.teammate_252.coordination"", ""value"": ""Charles前排"", ""content"": ""Kaiwen与Charles玩大乱斗时偏好由Charles担任前排。"", ""score"": 0.694242}, {""memory_id"": ""mem0_style_0004"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""大乱斗的雪球召唤师技能适合远距离开团。"", ""score"": 0.26742}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.266154}]"
mem0_style,graph_rag,q017,alias,和朱玉文玩大乱斗时谁先开团？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_253.coordination"", ""朱一闻先开团""]]","[{""memory_id"": ""mem0_style_0013"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""与朱一闻玩大乱斗时，由朱一闻先开团，Kaiwen随后跟进。"", ""score"": 0.495991}, {""memory_id"": ""mem0_style_0004"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""大乱斗的雪球召唤师技能适合远距离开团。"", ""score"": 0.305279}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.209037}]"
mem0_style,graph_rag,q018,scope,应该怎样鼓励毕文？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""teammate_254.encouragement_style"", ""简短加油""]]","[{""memory_id"": ""mem0_style_0014"", ""slot"": ""teammate_254.encouragement_style"", ""value"": ""简短加油"", ""content"": ""毕文偏好简短、不肉麻的鼓励方式。"", ""score"": 0.466166}]"
mem0_style,graph_rag,q019,real_log,朱一闻不希望AI怎么称呼他？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""teammate_253.address_preference"", ""不要称呼主人""]]","[{""memory_id"": ""mem0_style_0020"", ""slot"": ""teammate_253.address_preference"", ""value"": ""不要称呼主人"", ""content"": ""朱一闻不希望豆小饼称呼他为主人。"", ""score"": 0.591535}, {""memory_id"": ""mem0_style_0013"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""与朱一闻玩大乱斗时，由朱一闻先开团，Kaiwen随后跟进。"", ""score"": 0.32158}, {""memory_id"": ""mem0_style_0015"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""Kaiwen不希望AI替他辱骂队友。"", ""score"": 0.298533}]"
mem0_style,graph_rag,q020,alias,周宇文对主人这个称呼是什么态度？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""teammate_253.address_preference"", ""不要称呼主人""]]","[{""memory_id"": ""mem0_style_0020"", ""slot"": ""teammate_253.address_preference"", ""value"": ""不要称呼主人"", ""content"": ""朱一闻不希望豆小饼称呼他为主人。"", ""score"": 0.382589}, {""memory_id"": ""mem0_style_0013"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""与朱一闻玩大乱斗时，由朱一闻先开团，Kaiwen随后跟进。"", ""score"": 0.127982}]"
mem0_style,graph_rag,q021,multi_hop,在COD和Bill组队时，我用什么角色、Bill又怎样配合？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""game_2.teammate_250.role"", ""狙击手""], [""game_2.teammate_250.coordination"", ""Bill守近点""]]","[{""memory_id"": ""mem0_style_0008"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""Kaiwen与Bill玩COD时偏好使用狙击手。"", ""score"": 0.49363}, {""memory_id"": ""mem0_style_0009"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""Kaiwen在COD使用狙击手时，Bill负责保护近距离区域。"", ""score"": 0.48123}]"
mem0_style,graph_rag,q022,multi_hop,比尔在使命召唤要保护近点，是因为我通常用什么武器定位？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""game_2.teammate_250.coordination"", ""Bill守近点""], [""game_2.teammate_250.role"", ""狙击手""]]","[{""memory_id"": ""mem0_style_0009"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""Kaiwen在COD使用狙击手时，Bill负责保护近距离区域。"", ""score"": 0.328544}, {""memory_id"": ""mem0_style_0008"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""Kaiwen与Bill玩COD时偏好使用狙击手。"", ""score"": 0.221047}]"
mem0_style,graph_rag,q023,multi_hop,朱一闻开团后谁应该跟进？完整说明配合顺序。,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_253.coordination"", ""朱一闻先开团""]]","[{""memory_id"": ""mem0_style_0013"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""与朱一闻玩大乱斗时，由朱一闻先开团，Kaiwen随后跟进。"", ""score"": 0.459093}, {""memory_id"": ""mem0_style_0020"", ""slot"": ""teammate_253.address_preference"", ""value"": ""不要称呼主人"", ""content"": ""朱一闻不希望豆小饼称呼他为主人。"", ""score"": 0.316671}, {""memory_id"": ""mem0_style_0004"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""大乱斗的雪球召唤师技能适合远距离开团。"", ""score"": 0.146891}]"
mem0_style,graph_rag,q024,knowledge,亚索为什么经常购买暴击装备？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""knowledge.yasuo_crit"", ""暴击装备""]]","[{""memory_id"": ""mem0_style_0002"", ""slot"": ""knowledge.yasuo_crit"", ""value"": ""暴击装备"", ""content"": ""亚索通常需要暴击装备来发挥被动收益。"", ""score"": 0.491265}]"
mem0_style,graph_rag,q025,knowledge,卡牌大师哪张牌提供稳定控制？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""knowledge.tf_yellow_card"", ""单体控制""]]","[{""memory_id"": ""mem0_style_0003"", ""slot"": ""knowledge.tf_yellow_card"", ""value"": ""单体控制"", ""content"": ""卡牌大师的黄牌提供稳定的单体眩晕控制。"", ""score"": 0.619899}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.307986}]"
mem0_style,graph_rag,q026,knowledge,大乱斗里什么召唤师技能适合远距离开团？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""knowledge.aram_snowball"", ""远距离开团""]]","[{""memory_id"": ""mem0_style_0004"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""大乱斗的雪球召唤师技能适合远距离开团。"", ""score"": 0.88353}, {""memory_id"": ""mem0_style_0018"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""Kaiwen当前在英雄联盟大乱斗中偏好坦克角色。"", ""score"": 0.276269}, {""memory_id"": ""mem0_style_0003"", ""slot"": ""knowledge.tf_yellow_card"", ""value"": ""单体控制"", ""content"": ""卡牌大师的黄牌提供稳定的单体眩晕控制。"", ""score"": 0.249929}]"
mem0_style,graph_rag,q027,knowledge,锤石应该用什么技能救处于危险的队友？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""knowledge.thresh_lantern"", ""救援队友""]]","[{""memory_id"": ""mem0_style_0005"", ""slot"": ""knowledge.thresh_lantern"", ""value"": ""救援队友"", ""content"": ""锤石的灯笼可以救援处于危险中的队友。"", ""score"": 0.537153}, {""memory_id"": ""mem0_style_0004"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""大乱斗的雪球召唤师技能适合远距离开团。"", ""score"": 0.139521}]"
mem0_style,graph_rag,q028,mixed,结合我的偏好和游戏机制，我当前玩卡牌该出什么，以及黄牌有什么用？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.twisted_fate_build"", ""攻速AD""], [""knowledge.tf_yellow_card"", ""单体控制""]]","[{""memory_id"": ""mem0_style_0003"", ""slot"": ""knowledge.tf_yellow_card"", ""value"": ""单体控制"", ""content"": ""卡牌大师的黄牌提供稳定的单体眩晕控制。"", ""score"": 0.320761}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.291827}, {""memory_id"": ""mem0_style_0006"", ""slot"": ""user.reply_style"", ""value"": ""简短"", ""content"": ""Kaiwen在游戏中偏好简短回答。"", ""score"": 0.129606}]"
mem0_style,graph_rag,q029,mixed,我喜欢坦克时，大乱斗用什么技能方便远距离进场？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.preferred_role"", ""坦克""], [""knowledge.aram_snowball"", ""远距离开团""]]","[{""memory_id"": ""mem0_style_0004"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""大乱斗的雪球召唤师技能适合远距离开团。"", ""score"": 0.524059}, {""memory_id"": ""mem0_style_0018"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""Kaiwen当前在英雄联盟大乱斗中偏好坦克角色。"", ""score"": 0.290697}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.197545}]"
mem0_style,graph_rag,q030,noisy_alias,豆小包应该用哪种语言和凯文讲话？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""user.language"", ""中文""]]","[{""memory_id"": ""mem0_style_0007"", ""slot"": ""agent.nickname"", ""value"": ""豆小饼"", ""content"": ""Kaiwen将AI称为豆小饼。"", ""score"": 0.377205}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.372339}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.299322}]"
mem0_style,graph_rag,q031,noisy_alias,窦小丙回复我时别说太久，这对应什么偏好？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""user.reply_style"", ""简短""]]","[{""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.256135}, {""memory_id"": ""mem0_style_0007"", ""slot"": ""agent.nickname"", ""value"": ""豆小饼"", ""content"": ""Kaiwen将AI称为豆小饼。"", ""score"": 0.17947}, {""memory_id"": ""mem0_style_0015"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""Kaiwen不希望AI替他辱骂队友。"", ""score"": 0.14773}]"
mem0_style,graph_rag,q032,noisy_alias,朱玉文和我配合的时候，是他冲还是我先冲？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_253.coordination"", ""朱一闻先开团""]]","[{""memory_id"": ""mem0_style_0013"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""与朱一闻玩大乱斗时，由朱一闻先开团，Kaiwen随后跟进。"", ""score"": 0.201285}, {""memory_id"": ""mem0_style_0020"", ""slot"": ""teammate_253.address_preference"", ""value"": ""不要称呼主人"", ""content"": ""朱一闻不希望豆小饼称呼他为主人。"", ""score"": 0.194914}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.138799}]"
mem0_style,graph_rag,q033,paraphrase,跟比尔打枪战我架远点时，谁看近处？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""game_2.teammate_250.coordination"", ""Bill守近点""]]","[{""memory_id"": ""mem0_style_0009"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""Kaiwen在COD使用狙击手时，Bill负责保护近距离区域。"", ""score"": 0.184664}]"
mem0_style,graph_rag,q034,abstention,我最喜欢的Apex英雄是谁？,1.0,1.0,1.0,1.0,0.0,0.0,0,[],[]
mem0_style,graph_rag,q035,abstention,Alice在COD里通常用什么角色？,1.0,1.0,1.0,1.0,0.0,0.0,0,[],[]
mem0_style,graph_rag,q036,abstention,我对Dota 2的出装偏好是什么？,1.0,1.0,1.0,1.0,0.0,0.0,0,[],[]
mem0_style,graph_rag,q037,abstention,毕文最喜欢的食物是什么？,0.0,0.0,0.0,0.0,0.0,0.0,2,[],"[{""memory_id"": ""mem0_style_0014"", ""slot"": ""teammate_254.encouragement_style"", ""value"": ""简短加油"", ""content"": ""毕文偏好简短、不肉麻的鼓励方式。"", ""score"": 0.403097}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.125374}]"
mem0_style,graph_rag,q038,abstention,Charles在Valorant里打什么位置？,1.0,1.0,1.0,1.0,0.0,0.0,0,[],[]
mem0_style,graph_rag,q039,mixed,有人喊救命而且我们有锤石，该如何处理？,1.0,0.5,1.0,0.0,0.0,0.0,1,"[[""user.rescue_protocol"", ""呼叫保护""], [""knowledge.thresh_lantern"", ""救援队友""]]","[{""memory_id"": ""mem0_style_0005"", ""slot"": ""knowledge.thresh_lantern"", ""value"": ""救援队友"", ""content"": ""锤石的灯笼可以救援处于危险中的队友。"", ""score"": 0.304593}]"
mem0_style,graph_rag,q040,policy,给毕文加油时要不要说一大段很肉麻的话？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""teammate_254.encouragement_style"", ""简短加油""]]","[{""memory_id"": ""mem0_style_0014"", ""slot"": ""teammate_254.encouragement_style"", ""value"": ""简短加油"", ""content"": ""毕文偏好简短、不肉麻的鼓励方式。"", ""score"": 0.472419}]"
mem0_style,sag,q001,direct,我平时希望你用什么语言回答？,0.0,0.0,0.0,0.0,0.0,0.0,2,"[[""user.language"", ""中文""]]","[{""memory_id"": ""mem0_style_0015"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""Kaiwen不希望AI替他辱骂队友。"", ""score"": 0.239474}, {""memory_id"": ""mem0_style_0006"", ""slot"": ""user.reply_style"", ""value"": ""简短"", ""content"": ""Kaiwen在游戏中偏好简短回答。"", ""score"": 0.183684}]"
mem0_style,sag,q002,direct,游戏中回复应该长还是短？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""user.reply_style"", ""简短""]]","[{""memory_id"": ""mem0_style_0006"", ""slot"": ""user.reply_style"", ""value"": ""简短"", ""content"": ""Kaiwen在游戏中偏好简短回答。"", ""score"": 0.303089}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.207658}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.180776}]"
mem0_style,sag,q003,alias,这个AI叫什么名字？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""agent.nickname"", ""豆小饼""]]","[{""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.337164}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.258829}, {""memory_id"": ""mem0_style_0015"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""Kaiwen不希望AI替他辱骂队友。"", ""score"": 0.225061}]"
mem0_style,sag,q004,alias,凯文的正式英文名是什么？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""user.name"", ""Kaiwen""]]","[{""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.61104}, {""memory_id"": ""mem0_style_0001"", ""slot"": ""user.language"", ""value"": ""中文"", ""content"": ""Kaiwen偏好使用中文交流。"", ""score"": 0.315292}, {""memory_id"": ""mem0_style_0006"", ""slot"": ""user.reply_style"", ""value"": ""简短"", ""content"": ""Kaiwen在游戏中偏好简短回答。"", ""score"": 0.280112}]"
mem0_style,sag,q005,policy,默认可以替我辱骂队友吗？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""user.trash_talk"", ""禁止""]]","[{""memory_id"": ""mem0_style_0015"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""Kaiwen不希望AI替他辱骂队友。"", ""score"": 0.397729}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.195957}, {""memory_id"": ""mem0_style_0005"", ""slot"": ""knowledge.thresh_lantern"", ""value"": ""救援队友"", ""content"": ""锤石的灯笼可以救援处于危险中的队友。"", ""score"": 0.170283}]"
mem0_style,sag,q006,policy,当我喊救命时AI应该做什么？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""user.rescue_protocol"", ""呼叫保护""]]","[{""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.356743}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.263606}, {""memory_id"": ""mem0_style_0018"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""Kaiwen当前在英雄联盟大乱斗中偏好坦克角色。"", ""score"": 0.218175}]"
mem0_style,sag,q007,temporal,我目前在大乱斗最想玩什么定位？,0.0,1.0,0.5,1.0,0.0,0.0,3,"[[""game_1.preferred_role"", ""坦克""]]","[{""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.49814}, {""memory_id"": ""mem0_style_0018"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""Kaiwen当前在英雄联盟大乱斗中偏好坦克角色。"", ""score"": 0.413372}, {""memory_id"": ""mem0_style_0004"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""大乱斗的雪球召唤师技能适合远距离开团。"", ""score"": 0.344493}]"
mem0_style,sag,q008,temporal,不要用旧偏好，我现在大乱斗玩输出还是坦克？,0.0,1.0,0.5,1.0,0.0,0.0,3,"[[""game_1.preferred_role"", ""坦克""]]","[{""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.479573}, {""memory_id"": ""mem0_style_0018"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""Kaiwen当前在英雄联盟大乱斗中偏好坦克角色。"", ""score"": 0.435698}, {""memory_id"": ""mem0_style_0004"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""大乱斗的雪球召唤师技能适合远距离开团。"", ""score"": 0.329508}]"
mem0_style,sag,q009,temporal,我当前卡牌大师采用哪套出装？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.twisted_fate_build"", ""攻速AD""]]","[{""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.552816}, {""memory_id"": ""mem0_style_0003"", ""slot"": ""knowledge.tf_yellow_card"", ""value"": ""单体控制"", ""content"": ""卡牌大师的黄牌提供稳定的单体眩晕控制。"", ""score"": 0.326514}, {""memory_id"": ""mem0_style_0018"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""Kaiwen当前在英雄联盟大乱斗中偏好坦克角色。"", ""score"": 0.241906}]"
mem0_style,sag,q010,temporal,卡牌出装偏好更新后是什么？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.twisted_fate_build"", ""攻速AD""]]","[{""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.453476}, {""memory_id"": ""mem0_style_0003"", ""slot"": ""knowledge.tf_yellow_card"", ""value"": ""单体控制"", ""content"": ""卡牌大师的黄牌提供稳定的单体眩晕控制。"", ""score"": 0.249987}, {""memory_id"": ""mem0_style_0018"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""Kaiwen当前在英雄联盟大乱斗中偏好坦克角色。"", ""score"": 0.208123}]"
mem0_style,sag,q011,scope,和Bill玩COD时我的定位是什么？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_2.teammate_250.role"", ""狙击手""]]","[{""memory_id"": ""mem0_style_0008"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""Kaiwen与Bill玩COD时偏好使用狙击手。"", ""score"": 0.583159}, {""memory_id"": ""mem0_style_0009"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""Kaiwen在COD使用狙击手时，Bill负责保护近距离区域。"", ""score"": 0.411089}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.189339}]"
mem0_style,sag,q012,alias,使命召唤里比尔应该怎样保护我？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_2.teammate_250.coordination"", ""Bill守近点""]]","[{""memory_id"": ""mem0_style_0009"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""Kaiwen在COD使用狙击手时，Bill负责保护近距离区域。"", ""score"": 0.327359}, {""memory_id"": ""mem0_style_0008"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""Kaiwen与Bill玩COD时偏好使用狙击手。"", ""score"": 0.26851}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.264449}]"
mem0_style,sag,q013,scope,和Bill玩无畏契约时我打什么位置？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""game_3.teammate_250.role"", ""突破""]]","[{""memory_id"": ""mem0_style_0010"", ""slot"": ""game_3.teammate_250.role"", ""value"": ""突破"", ""content"": ""Kaiwen与Bill玩Valorant时偏好突破位。"", ""score"": 0.527869}]"
mem0_style,sag,q014,scope,同样是Bill，但在Valorant里我还用狙吗？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_3.teammate_250.role"", ""突破""]]","[{""memory_id"": ""mem0_style_0010"", ""slot"": ""game_3.teammate_250.role"", ""value"": ""突破"", ""content"": ""Kaiwen与Bill玩Valorant时偏好突破位。"", ""score"": 0.611543}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.212081}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.182588}]"
